take_file,take_idx,cx_mm,cy_mm,cz_mm,nx,ny,nz,radius_mm
calibration_20260615_1329_ext_calib_0806_J0_traj1_JointTrajectory.json,0,-139.62559397915317,308.64968306286056,223.01720023568768,-0.29266911937136114,0.6443369882170229,0.7065229169544384,550.9996912138088
calibration_20260615_1308_ext_calib_0806_J0_traj5_JointTrajectory.json,1,-224.44750251647483,495.7509420572983,428.2193102952098,-0.2934912433320299,0.6442423972805029,0.7062680961459962,858.5415831503335
calibration_20260615_1346_ext_calib_0806_J0_traj5_JointTrajectory.json,2,-224.53318928939078,495.6516268166425,428.2539832638645,-0.29313776191144486,0.6442106616868166,0.7064438236056587,858.8424300361062
calibration_20260615_1301_ext_calib_0806_J0_traj1_JointTrajectory.json,3,-139.31829678159502,308.5938779051266,223.35991889187352,-0.29294492162551433,0.6440402242062654,0.706679179329747,550.6120350363955
calibration_20260615_1339_ext_calib_0806_J0_traj1_JointTrajectory.json,4,-139.36918578748762,308.4865017579003,223.10688093384744,-0.29258698880958683,0.6439758861575873,0.7068860672179705,550.9690824305045
calibration_20260615_1316_ext_calib_0806_J0_traj5_JointTrajectory.json,5,-224.63960369826862,495.76973154997535,428.1829119905538,-0.29325775727266934,0.6443344548429669,0.7062811041657711,858.6638992417627
calibration_20260615_1353_ext_calib_0806_J0_traj5_JointTrajectory.json,6,-224.6754559611906,495.9650912893172,427.98370970726626,-0.29313838328615927,0.6445842856743049,0.7061026744788063,858.7249662918992
calibration_20260615_1418_ext_calib_0806_J0_traj5_JointTrajectory.json,7,-224.61764881536288,495.33912772897145,428.6669167917667,-0.29373323794761436,0.6434639942613917,0.706876844304569,858.8598665095036
calibration_20260615_1323_ext_calib_0806_J0_traj1_JointTrajectory.json,8,-139.56580811386038,308.4602055676146,223.22933702644949,-0.2927121560319655,0.6440017368007785,0.7068106936858689,550.8424909420323
